Transaction ID,Date,Product ID,Product Name,Product Category,Quantity,PPU,Amount,Customer ID,Region
T001212,20-08-2025,PROD-009,Adjustable Monitor Arm,Furniture,14,"180,000","2,520,000",Customer-256,Naypyitaw
T001213,20-08-2025,PROD-003,27-inch 4K Monitor,Electronics,39,"1,200,000","46,800,000",Customer-065,Bago
T001214,20-08-2025,PROD-004,Standing Desk Converter,Furniture,12,"500,000","6,000,000",Customer-477,Taunggyi
T001215,21-08-2025,PROD-007,USB-C Docking Station,Electronics,36,"250,000","9,000,000",Customer-479,Taunggyi
T001216,21-08-2025,PROD-002,Wireless Mechanical Keyboard,Electronics,14,"350,000","4,900,000",Customer-264,Taunggyi
T001217,21-08-2025,PROD-002,Wireless Mechanical Keyboard,Electronics,25,"350,000","8,750,000",Customer-518,Naypyitaw
T001218,21-08-2025,PROD-002,Wireless Mechanical Keyboard,Electronics,29,"350,000","10,150,000",Customer-147,Mandalay
T001219,21-08-2025,PROD-008,Executive Ballpoint Pen Box,Office Supplies,20,"120,000","2,400,000",Customer-123,Mandalay
T001220,21-08-2025,PROD-010,Webcam 1080p HD,Electronics,19,"200,000","3,800,000",Customer-331,Mandalay
T001221,21-08-2025,PROD-003,27-inch 4K Monitor,Electronics,35,"1,200,000","42,000,000",Customer-344,Naypyitaw
T001222,21-08-2025,PROD-006,A4 Printer Paper (500 Sheets),Office Supplies,340,"25,000","8,500,000",Customer-321,Mandalay
T001223,21-08-2025,PROD-009,Adjustable Monitor Arm,Furniture,48,"180,000","8,640,000",Customer-318,Taunggyi
T001224,25-08-2025,PROD-004,Standing Desk Converter,Furniture,26,"500,000","13,000,000",Customer-730,Naypyitaw
T001225,25-08-2025,PROD-001,Ergonomic Mesh Chair,Furniture,11,"450,000","4,950,000",Customer-532,Yangon
T001226,25-08-2025,PROD-008,Executive Ballpoint Pen Box,Office Supplies,20,"120,000","2,400,000",Customer-118,Naypyitaw
T001227,25-08-2025,PROD-004,Standing Desk Converter,Furniture,9,"500,000","4,500,000",Customer-264,Taunggyi
T001228,25-08-2025,PROD-005,Noise-Cancelling Headphones,Electronics,6,"950,000","5,700,000",Customer-320,Naypyitaw
T001229,25-08-2025,PROD-004,Standing Desk Converter,Furniture,11,"500,000","5,500,000",Customer-190,Yangon
T001230,25-08-2025,PROD-004,Standing Desk Converter,Furniture,490,"500,000","245,000,000",Customer-725,Yangon
T001231,25-08-2025,PROD-006,A4 Printer Paper (500 Sheets),Office Supplies,48,"25,000","1,200,000",Customer-702,Mandalay
T001232,25-08-2025,PROD-002,Wireless Mechanical Keyboard,Electronics,350,"350,000","122,500,000",Customer-150,Yangon
T001233,25-08-2025,PROD-008,Executive Ballpoint Pen Box,Office Supplies,27,"120,000","3,240,000",Customer-476,Yangon
T001234,25-08-2025,PROD-001,Ergonomic Mesh Chair,Furniture,12,"450,000","5,400,000",Customer-670,Yangon
T001235,25-08-2025,PROD-009,Adjustable Monitor Arm,Furniture,27,"180,000","4,860,000",Customer-114,Taunggyi
T001236,25-08-2025,PROD-007,USB-C Docking Station,Electronics,49,"250,000","12,250,000",Customer-206,Yangon
T001237,26-08-2025,PROD-001,Ergonomic Mesh Chair,Furniture,70,"450,000","31,500,000",Customer-499,Yangon
T001238,26-08-2025,PROD-001,Ergonomic Mesh Chair,Furniture,50,"450,000","22,500,000",Customer-061,Naypyitaw
T001239,26-08-2025,PROD-003,27-inch 4K Monitor,Electronics,270,"1,200,000","324,000,000",Customer-888,Bago
T001240,26-08-2025,PROD-003,27-inch 4K Monitor,Electronics,360,"1,200,000","432,000,000",Customer-495,Mandalay
T001241,26-08-2025,PROD-005,Noise-Cancelling Headphones,Electronics,140,"950,000","133,000,000",Customer-663,Bago
T001242,26-08-2025,PROD-009,Adjustable Monitor Arm,Furniture,44,"180,000","7,920,000",Customer-516,Taunggyi
T001243,26-08-2025,PROD-001,Ergonomic Mesh Chair,Furniture,14,"450,000","6,300,000",Customer-530,Taunggyi
T001244,26-08-2025,PROD-001,Ergonomic Mesh Chair,Furniture,39,"450,000","17,550,000",Customer-924,Taunggyi
T001245,26-08-2025,PROD-004,Standing Desk Converter,Furniture,15,"500,000","7,500,000",Customer-471,Yangon
T001246,26-08-2025,PROD-002,Wireless Mechanical Keyboard,Electronics,24,"350,000","8,400,000",Customer-398,Taunggyi
T001247,26-08-2025,PROD-003,27-inch 4K Monitor,Electronics,410,"1,200,000","492,000,000",Customer-282,Yangon
T001248,26-08-2025,PROD-010,Webcam 1080p HD,Electronics,13,"200,000","2,600,000",Customer-458,Taunggyi
T001249,27-08-2025,PROD-003,27-inch 4K Monitor,Electronics,34,"1,200,000","40,800,000",Customer-313,Mandalay
T001250,27-08-2025,PROD-008,Executive Ballpoint Pen Box,Office Supplies,18,"120,000","2,160,000",Customer-337,Mandalay
T001251,27-08-2025,PROD-007,USB-C Docking Station,Electronics,45,"250,000","11,250,000",Customer-858,Bago
T001252,27-08-2025,PROD-008,Executive Ballpoint Pen Box,Office Supplies,7,"120,000","840,000",Customer-334,Yangon
T001253,27-08-2025,PROD-008,Executive Ballpoint Pen Box,Office Supplies,35,"120,000","4,200,000",Customer-296,Naypyitaw
T001254,27-08-2025,PROD-010,Webcam 1080p HD,Electronics,48,"200,000","9,600,000",Customer-553,Mandalay
T001255,27-08-2025,PROD-009,Adjustable Monitor Arm,Furniture,38,"180,000","6,840,000",Customer-101,Taunggyi
T001256,27-08-2025,PROD-008,Executive Ballpoint Pen Box,Office Supplies,34,"120,000","4,080,000",Customer-446,Yangon
T001257,27-08-2025,PROD-004,Standing Desk Converter,Furniture,21,"500,000","10,500,000",Customer-467,Taunggyi
T001258,27-08-2025,PROD-007,USB-C Docking Station,Electronics,11,"250,000","2,750,000",Customer-012,Mandalay
T001259,27-08-2025,PROD-004,Standing Desk Converter,Furniture,31,"500,000","15,500,000",Customer-261,Yangon
T001260,27-08-2025,PROD-002,Wireless Mechanical Keyboard,Electronics,80,"350,000","28,000,000",Customer-969,Mandalay
T001261,27-08-2025,PROD-003,27-inch 4K Monitor,Electronics,33,"1,200,000","39,600,000",Customer-617,Mandalay
T001262,27-08-2025,PROD-010,Webcam 1080p HD,Electronics,31,"200,000","6,200,000",Customer-031,Taunggyi
T001263,29-08-2025,PROD-004,Standing Desk Converter,Furniture,25,"500,000","12,500,000",Customer-128,Yangon
T001264,29-08-2025,PROD-008,Executive Ballpoint Pen Box,Office Supplies,44,"120,000","5,280,000",Customer-267,Yangon
T001265,29-08-2025,PROD-006,A4 Printer Paper (500 Sheets),Office Supplies,32,"25,000","800,000",Customer-140,Mandalay
T001266,29-08-2025,PROD-004,Standing Desk Converter,Furniture,8,"500,000","4,000,000",Customer-625,Mandalay
T001267,04-09-2025,PROD-010,Webcam 1080p HD,Electronics,13,"200,000","2,600,000",Customer-820,Taunggyi
T001268,04-09-2025,PROD-005,Noise-Cancelling Headphones,Electronics,80,"950,000","76,000,000",Customer-969,Mandalay
T001269,04-09-2025,PROD-001,Ergonomic Mesh Chair,Furniture,8,"450,000","3,600,000",Customer-669,Mandalay
T001270,04-09-2025,PROD-004,Standing Desk Converter,Furniture,42,"500,000","21,000,000",Customer-453,Bago
T001271,04-09-2025,PROD-007,USB-C Docking Station,Electronics,15,"250,000","3,750,000",Customer-273,Mandalay
T001272,04-09-2025,PROD-001,Ergonomic Mesh Chair,Furniture,37,"450,000","16,650,000",Customer-958,Mandalay
T001273,04-09-2025,PROD-001,Ergonomic Mesh Chair,Furniture,5,"450,000","2,250,000",Customer-016,Taunggyi
T001274,04-09-2025,PROD-006,A4 Printer Paper (500 Sheets),Office Supplies,44,"25,000","1,100,000",Customer-625,Mandalay
T001275,04-09-2025,PROD-008,Executive Ballpoint Pen Box,Office Supplies,18,"120,000","2,160,000",Customer-517,Yangon
T001276,04-09-2025,PROD-006,A4 Printer Paper (500 Sheets),Office Supplies,39,"25,000","975,000",Customer-548,Bago
T001277,05-09-2025,PROD-007,USB-C Docking Station,Electronics,33,"250,000","8,250,000",Customer-654,Mandalay
T001278,05-09-2025,PROD-004,Standing Desk Converter,Furniture,46,"500,000","23,000,000",Customer-889,Mandalay
T001279,05-09-2025,PROD-009,Adjustable Monitor Arm,Furniture,39,"180,000","7,020,000",Customer-996,Yangon
T001280,05-09-2025,PROD-002,Wireless Mechanical Keyboard,Electronics,100,"350,000","35,000,000",Customer-998,Mandalay
T001281,05-09-2025,PROD-008,Executive Ballpoint Pen Box,Office Supplies,16,"120,000","1,920,000",Customer-902,Mandalay
T001282,05-09-2025,PROD-002,Wireless Mechanical Keyboard,Electronics,36,"350,000","12,600,000",Customer-315,Naypyitaw
T001283,05-09-2025,PROD-003,27-inch 4K Monitor,Electronics,15,"1,200,000","18,000,000",Customer-055,Bago
T001284,05-09-2025,PROD-003,27-inch 4K Monitor,Electronics,4,"1,200,000","4,800,000",Customer-294,Yangon
T001285,05-09-2025,PROD-008,Executive Ballpoint Pen Box,Office Supplies,300,"120,000","36,000,000",Customer-136,Mandalay
T001286,05-09-2025,PROD-004,Standing Desk Converter,Furniture,310,"500,000","155,000,000",Customer-667,Yangon
T001287,05-09-2025,PROD-002,Wireless Mechanical Keyboard,Electronics,15,"350,000","5,250,000",Customer-657,Bago
T001288,05-09-2025,PROD-003,27-inch 4K Monitor,Electronics,480,"1,200,000","576,000,000",Customer-985,Bago
T001289,05-09-2025,PROD-006,A4 Printer Paper (500 Sheets),Office Supplies,43,"25,000","1,075,000",Customer-548,Bago
T001290,08-09-2025,PROD-002,Wireless Mechanical Keyboard,Electronics,29,"350,000","10,150,000",Customer-900,Mandalay
T001291,08-09-2025,PROD-002,Wireless Mechanical Keyboard,Electronics,480,"350,000","168,000,000",Customer-148,Naypyitaw
T001292,08-09-2025,PROD-010,Webcam 1080p HD,Electronics,32,"200,000","6,400,000",Customer-868,Taunggyi
T001293,08-09-2025,PROD-003,27-inch 4K Monitor,Electronics,7,"1,200,000","8,400,000",Customer-834,Yangon
T001294,08-09-2025,PROD-006,A4 Printer Paper (500 Sheets),Office Supplies,48,"25,000","1,200,000",Customer-053,Yangon
T001295,09-09-2025,PROD-004,Standing Desk Converter,Furniture,32,"500,000","16,000,000",Customer-761,Mandalay
T001296,09-09-2025,PROD-009,Adjustable Monitor Arm,Furniture,14,"180,000","2,520,000",Customer-004,Yangon
T001297,09-09-2025,PROD-004,Standing Desk Converter,Furniture,38,"500,000","19,000,000",Customer-032,Mandalay
T001298,09-09-2025,PROD-005,Noise-Cancelling Headphones,Electronics,28,"950,000","26,600,000",Customer-574,Naypyitaw
T001299,09-09-2025,PROD-004,Standing Desk Converter,Furniture,14,"500,000","7,000,000",Customer-392,Mandalay
T001300,09-09-2025,PROD-002,Wireless Mechanical Keyboard,Electronics,46,"350,000","16,100,000",Customer-966,Yangon
T001301,09-09-2025,PROD-006,A4 Printer Paper (500 Sheets),Office Supplies,460,"25,000","11,500,000",Customer-725,Yangon
T001302,09-09-2025,PROD-004,Standing Desk Converter,Furniture,300,"500,000","150,000,000",Customer-243,Mandalay
T001303,10-09-2025,PROD-009,Adjustable Monitor Arm,Furniture,40,"180,000","7,200,000",Customer-390,Bago
T001304,10-09-2025,PROD-004,Standing Desk Converter,Furniture,23,"500,000","11,500,000",Customer-316,Mandalay
T001305,10-09-2025,PROD-003,27-inch 4K Monitor,Electronics,39,"1,200,000","46,800,000",Customer-253,Mandalay
T001306,10-09-2025,PROD-010,Webcam 1080p HD,Electronics,31,"200,000","6,200,000",Customer-445,Mandalay
T001307,10-09-2025,PROD-004,Standing Desk Converter,Furniture,36,"500,000","18,000,000",Customer-437,Taunggyi
T001308,10-09-2025,PROD-003,27-inch 4K Monitor,Electronics,14,"1,200,000","16,800,000",Customer-497,Mandalay
T001309,10-09-2025,PROD-010,Webcam 1080p HD,Electronics,41,"200,000","8,200,000",Customer-359,Yangon
T001310,10-09-2025,PROD-001,Ergonomic Mesh Chair,Furniture,20,"450,000","9,000,000",Customer-767,Naypyitaw
T001311,10-09-2025,PROD-009,Adjustable Monitor Arm,Furniture,40,"180,000","7,200,000",Customer-283,Yangon
T001312,10-09-2025,PROD-002,Wireless Mechanical Keyboard,Electronics,220,"350,000","77,000,000",Customer-499,Yangon
T001313,10-09-2025,PROD-001,Ergonomic Mesh Chair,Furniture,10,"450,000","4,500,000",Customer-314,Bago
T001314,10-09-2025,PROD-004,Standing Desk Converter,Furniture,50,"500,000","25,000,000",Customer-842,Naypyitaw
T001315,10-09-2025,PROD-007,USB-C Docking Station,Electronics,7,"250,000","1,750,000",Customer-626,Mandalay
T001316,10-09-2025,PROD-007,USB-C Docking Station,Electronics,27,"250,000","6,750,000",Customer-254,Mandalay
T001317,10-09-2025,PROD-010,Webcam 1080p HD,Electronics,36,"200,000","7,200,000",Customer-565,Yangon
T001318,11-09-2025,PROD-009,Adjustable Monitor Arm,Furniture,34,"180,000","6,120,000",Customer-324,Yangon
T001319,11-09-2025,PROD-006,A4 Printer Paper (500 Sheets),Office Supplies,34,"25,000","850,000",Customer-947,Naypyitaw
T001320,11-09-2025,PROD-001,Ergonomic Mesh Chair,Furniture,38,"450,000","17,100,000",Customer-900,Mandalay
T001321,11-09-2025,PROD-006,A4 Printer Paper (500 Sheets),Office Supplies,36,"25,000","900,000",Customer-184,Yangon
T001322,11-09-2025,PROD-002,Wireless Mechanical Keyboard,Electronics,35,"350,000","12,250,000",Customer-687,Yangon
T001323,11-09-2025,PROD-001,Ergonomic Mesh Chair,Furniture,39,"450,000","17,550,000",Customer-523,Yangon
T001324,11-09-2025,PROD-002,Wireless Mechanical Keyboard,Electronics,39,"350,000","13,650,000",Customer-582,Yangon
T001325,11-09-2025,PROD-001,Ergonomic Mesh Chair,Furniture,35,"450,000","15,750,000",Customer-621,Naypyitaw
T001326,11-09-2025,PROD-002,Wireless Mechanical Keyboard,Electronics,21,"350,000","7,350,000",Customer-157,Mandalay
T001327,11-09-2025,PROD-010,Webcam 1080p HD,Electronics,130,"200,000","26,000,000",Customer-732,Naypyitaw
T001328,11-09-2025,PROD-008,Executive Ballpoint Pen Box,Office Supplies,44,"120,000","5,280,000",Customer-429,Mandalay
T001329,11-09-2025,PROD-001,Ergonomic Mesh Chair,Furniture,23,"450,000","10,350,000",Customer-675,Naypyitaw
T001330,11-09-2025,PROD-001,Ergonomic Mesh Chair,Furniture,39,"450,000","17,550,000",Customer-762,Bago
T001331,12-09-2025,PROD-009,Adjustable Monitor Arm,Furniture,17,"180,000","3,060,000",Customer-383,Yangon
T001332,12-09-2025,PROD-006,A4 Printer Paper (500 Sheets),Office Supplies,49,"25,000","1,225,000",Customer-345,Bago
T001333,12-09-2025,PROD-001,Ergonomic Mesh Chair,Furniture,25,"450,000","11,250,000",Customer-089,Yangon
T001334,12-09-2025,PROD-007,USB-C Docking Station,Electronics,9,"250,000","2,250,000",Customer-650,Mandalay
T001335,12-09-2025,PROD-002,Wireless Mechanical Keyboard,Electronics,25,"350,000","8,750,000",Customer-109,Bago
T001336,12-09-2025,PROD-005,Noise-Cancelling Headphones,Electronics,220,"950,000","209,000,000",Customer-150,Yangon
T001337,12-09-2025,PROD-001,Ergonomic Mesh Chair,Furniture,19,"450,000","8,550,000",Customer-626,Mandalay
T001338,12-09-2025,PROD-007,USB-C Docking Station,Electronics,35,"250,000","8,750,000",Customer-896,Naypyitaw
T001339,12-09-2025,PROD-004,Standing Desk Converter,Furniture,28,"500,000","14,000,000",Customer-367,Bago
T001340,12-09-2025,PROD-008,Executive Ballpoint Pen Box,Office Supplies,41,"120,000","4,920,000",Customer-076,Mandalay
T001341,12-09-2025,PROD-009,Adjustable Monitor Arm,Furniture,33,"180,000","5,940,000",Customer-897,Taunggyi
T001342,12-09-2025,PROD-007,USB-C Docking Station,Electronics,42,"250,000","10,500,000",Customer-188,Yangon
T001343,12-09-2025,PROD-006,A4 Printer Paper (500 Sheets),Office Supplies,35,"25,000","875,000",Customer-088,Mandalay
T001344,12-09-2025,PROD-005,Noise-Cancelling Headphones,Electronics,18,"950,000","17,100,000",Customer-328,Yangon
T001345,12-09-2025,PROD-002,Wireless Mechanical Keyboard,Electronics,310,"350,000","108,500,000",Customer-667,Yangon
T001346,15-09-2025,PROD-004,Standing Desk Converter,Furniture,470,"500,000","235,000,000",Customer-620,Yangon
T001347,15-09-2025,PROD-007,USB-C Docking Station,Electronics,8,"250,000","2,000,000",Customer-962,Mandalay
T001348,15-09-2025,PROD-005,Noise-Cancelling Headphones,Electronics,49,"950,000","46,550,000",Customer-224,Yangon
T001349,15-09-2025,PROD-010,Webcam 1080p HD,Electronics,17,"200,000","3,400,000",Customer-279,Yangon
T001350,15-09-2025,PROD-003,27-inch 4K Monitor,Electronics,27,"1,200,000","32,400,000",Customer-937,Bago
T001351,15-09-2025,PROD-010,Webcam 1080p HD,Electronics,8,"200,000","1,600,000",Customer-783,Yangon
T001352,15-09-2025,PROD-006,A4 Printer Paper (500 Sheets),Office Supplies,6,"25,000","150,000",Customer-023,Mandalay
T001353,17-09-2025,PROD-010,Webcam 1080p HD,Electronics,45,"200,000","9,000,000",Customer-776,Mandalay
T001354,17-09-2025,PROD-002,Wireless Mechanical Keyboard,Electronics,5,"350,000","1,750,000",Customer-760,Naypyitaw
T001355,17-09-2025,PROD-004,Standing Desk Converter,Furniture,18,"500,000","9,000,000",Customer-774,Taunggyi
T001356,17-09-2025,PROD-002,Wireless Mechanical Keyboard,Electronics,23,"350,000","8,050,000",Customer-228,Naypyitaw
T001357,17-09-2025,PROD-002,Wireless Mechanical Keyboard,Electronics,370,"350,000","129,500,000",Customer-804,Yangon
T001358,17-09-2025,PROD-008,Executive Ballpoint Pen Box,Office Supplies,10,"120,000","1,200,000",Customer-536,Yangon
T001359,17-09-2025,PROD-009,Adjustable Monitor Arm,Furniture,12,"180,000","2,160,000",Customer-961,Mandalay
T001360,18-09-2025,PROD-004,Standing Desk Converter,Furniture,28,"500,000","14,000,000",Customer-403,Yangon
T001361,18-09-2025,PROD-003,27-inch 4K Monitor,Electronics,42,"1,200,000","50,400,000",Customer-997,Mandalay
T001362,18-09-2025,PROD-010,Webcam 1080p HD,Electronics,130,"200,000","26,000,000",Customer-816,Yangon
T001363,18-09-2025,PROD-001,Ergonomic Mesh Chair,Furniture,18,"450,000","8,100,000",Customer-522,Bago
T001364,18-09-2025,PROD-004,Standing Desk Converter,Furniture,38,"500,000","19,000,000",Customer-744,Naypyitaw
T001365,18-09-2025,PROD-002,Wireless Mechanical Keyboard,Electronics,26,"350,000","9,100,000",Customer-144,Naypyitaw
T001366,18-09-2025,PROD-008,Executive Ballpoint Pen Box,Office Supplies,10,"120,000","1,200,000",Customer-023,Mandalay
T001367,18-09-2025,PROD-006,A4 Printer Paper (500 Sheets),Office Supplies,20,"25,000","500,000",Customer-745,Taunggyi
T001368,18-09-2025,PROD-005,Noise-Cancelling Headphones,Electronics,8,"950,000","7,600,000",Customer-996,Yangon
T001369,18-09-2025,PROD-004,Standing Desk Converter,Furniture,15,"500,000","7,500,000",Customer-761,Mandalay
T001370,18-09-2025,PROD-006,A4 Printer Paper (500 Sheets),Office Supplies,12,"25,000","300,000",Customer-067,Mandalay
T001371,18-09-2025,PROD-002,Wireless Mechanical Keyboard,Electronics,19,"350,000","6,650,000",Customer-231,Mandalay
T001372,18-09-2025,PROD-007,USB-C Docking Station,Electronics,33,"250,000","8,250,000",Customer-988,Bago
T001373,18-09-2025,PROD-005,Noise-Cancelling Headphones,Electronics,15,"950,000","14,250,000",Customer-598,Naypyitaw
T001374,18-09-2025,PROD-010,Webcam 1080p HD,Electronics,15,"200,000","3,000,000",Customer-628,Mandalay
T001375,19-09-2025,PROD-003,27-inch 4K Monitor,Electronics,8,"1,200,000","9,600,000",Customer-413,Naypyitaw
T001376,19-09-2025,PROD-006,A4 Printer Paper (500 Sheets),Office Supplies,300,"25,000","7,500,000",Customer-258,Mandalay
T001377,19-09-2025,PROD-008,Executive Ballpoint Pen Box,Office Supplies,10,"120,000","1,200,000",Customer-412,Mandalay
T001378,19-09-2025,PROD-004,Standing Desk Converter,Furniture,21,"500,000","10,500,000",Customer-651,Mandalay
T001379,19-09-2025,PROD-004,Standing Desk Converter,Furniture,360,"500,000","180,000,000",Customer-136,Mandalay
T001380,19-09-2025,PROD-008,Executive Ballpoint Pen Box,Office Supplies,28,"120,000","3,360,000",Customer-775,Naypyitaw
T001381,19-09-2025,PROD-002,Wireless Mechanical Keyboard,Electronics,34,"350,000","11,900,000",Customer-651,Mandalay
T001382,19-09-2025,PROD-008,Executive Ballpoint Pen Box,Office Supplies,27,"120,000","3,240,000",Customer-535,Yangon
T001383,19-09-2025,PROD-002,Wireless Mechanical Keyboard,Electronics,7,"350,000","2,450,000",Customer-355,Yangon
T001384,22-09-2025,PROD-005,Noise-Cancelling Headphones,Electronics,17,"950,000","16,150,000",Customer-927,Taunggyi
T001385,22-09-2025,PROD-005,Noise-Cancelling Headphones,Electronics,23,"950,000","21,850,000",Customer-735,Yangon
T001386,22-09-2025,PROD-010,Webcam 1080p HD,Electronics,34,"200,000","6,800,000",Customer-005,Mandalay
T001387,22-09-2025,PROD-009,Adjustable Monitor Arm,Furniture,29,"180,000","5,220,000",Customer-746,Bago
